center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status,tail_edge
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.125,500.0,320,12,160,0.0689743656067446,0.45574664829939265,1.6290326795943837,189.0829118076476,200.00311604598804,5.430092115578812e-07,7.665800342293943e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.25,50.0,320,12,16,0.2720937232504678,0.903137486400391,0.7929495021831588,344.85049391078724,365.2530624807166,0.0005221500467312763,7.609752684444547e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.25,200.0,320,12,64,0.2722563963406292,0.9033018759319354,0.7925853922808092,344.8504446575433,365.2530169489121,8.57005997115458e-06,7.584816568346202e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.5,100.0,320,12,31,1.0330902350181537,1.7430052183847942,-0.019832462121895173,465.3399127832441,496.12921491767185,7.755672711260232e-05,7.350689447085975e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.25,500.0,320,12,160,0.27225889270108294,0.9033043935507317,0.792579806391842,344.8504816838858,365.2530512729301,5.469126026256414e-07,7.605136127542634e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.5,50.0,320,12,16,1.0325353723295925,1.7427177802219322,-0.019505174932374164,465.33986807063854,496.12917308550726,0.0005370902460920534,7.354639552253013e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.5,200.0,320,12,64,1.0331703643301609,1.7430465114732998,-0.019879712077302165,465.33986649970706,496.1291714542905,8.816668295397757e-06,7.350119351670438e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,0.5,500.0,320,12,160,1.0331801102343114,1.7430515466616159,-0.019885458707289912,465.3398994768594,496.12920259199825,5.626548066129431e-07,7.350050018590961e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,1.0,100.0,320,12,31,3.3708513403635023,3.034005773983358,-0.7402875742066065,38.59288955886722,60.36454616889473,8.650693609215609e-05,6.389580703195305e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,1.0,200.0,320,12,64,3.371142967612759,3.034088346131404,-0.7403402771418383,38.59289108922135,60.36449540233794,9.834940794074466e-06,6.389027960145757e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,1.0,50.0,320,12,16,3.368833067829233,3.033431265917524,-0.7399227065683118,38.59289077937807,60.36452487004769,0.0005987426707615665,6.393408709801481e-14,healthy,False
gram_placeholder,1097.3665540375396,5.162791480293036,1.0,1.0,500.0,320,12,160,3.371178440458543,3.0340984161138462,-0.7403466874906605,38.5928891737112,60.36457051602883,6.276581469149922e-07,6.375787617406004e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.125,50.0,320,12,16,95.95793997531653,10.866651163278759,-2.7767654842660328,9.753436460944908,9.813186059044048,1.626946864992805e-05,1.6882786749587935e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.125,100.0,320,12,32,95.95950118541273,10.86673100945905,-2.776775382985945,9.753516298013485,9.813245834812845,1.953678646699401e-06,1.6734419864428556e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.25,50.0,320,12,16,349.7545915346582,20.693483892927617,-3.5636458736785257,18.6249312739449,18.732974179642845,1.704446466547773e-05,1.5927324996410156e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.125,200.0,320,12,64,95.95968865980741,10.86674059677286,-2.7767765716405783,9.753525885068667,9.813259623718043,2.409712668016632e-07,1.6734387170749802e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.125,500.0,320,12,159,95.95971344543786,10.866741864249354,-2.7767767287901557,9.75352715255624,9.8132759873748,1.575556899922178e-08,1.673438284839075e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.25,100.0,320,12,32,349.76055301604544,20.69364357839131,-3.563656243927904,18.625090941186723,18.73312225389635,2.0468096396985404e-06,1.5764532569358754e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.5,50.0,320,12,16,975.9422674869573,34.23605605943485,-4.187987315792374,31.136230721141192,31.281635913564823,2.0410318409842976e-05,1.2930312998527882e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.25,500.0,320,12,159,349.7613635586096,20.693665287766454,-3.5636576538873754,18.625112650066786,18.73317043648096,1.650679533835861e-08,1.5927016614074095e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.25,200.0,320,12,64,349.76126891078223,20.693662752819694,-3.5636574892452337,18.625110115097865,18.733165839673646,2.5246024422017844e-07,1.6089541545709186e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.5,100.0,320,12,32,975.9621871859538,34.23637537519538,-4.187999733926482,31.13655000047058,31.28193119388444,2.451326656151826e-06,1.3046536015431654e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.5,200.0,320,12,64,975.9645795939432,34.2364137224583,-4.188001225359844,31.136588346699135,31.28197164340071,3.023642126308427e-07,1.3046504034110148e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,0.5,500.0,320,12,159,975.9648959022558,34.23641879230201,-4.188001422546995,31.136593416587147,31.281974598933612,1.9769874354269082e-08,1.2813526594946516e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,1.0,50.0,320,12,16,1082.36069658502,34.92171959142507,-4.2509563588421555,32.85735903130845,32.91967388821913,3.876738647517009e-05,5.0417279820442206e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,1.0,100.0,320,12,32,1082.402658507204,34.92235778187695,-4.2509799460794255,32.85799714899878,32.92033592299059,4.658514102218338e-06,4.831468672117578e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,1.0,500.0,320,12,159,1082.4083676782366,34.92244460294271,-4.250983155193768,32.85808396808538,32.92040647748888,3.757679838133714e-08,4.831443188499924e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.05,1.0,200.0,320,12,64,1082.407700918743,34.92243446365391,-4.250982780410379,32.85807382870792,32.92040843813932,5.746868154766927e-07,4.8314461646526345e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.125,50.0,320,12,16,98.48426730616457,12.149567773252995,-2.7925763498593588,9.753436460945057,9.999829306446458,1.5969594367280737e-05,1.2986611560932266e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.125,100.0,320,12,32,98.48584008508165,12.149647629648474,-2.7925860661273845,9.753516298013622,9.999894441712387,1.9176421433611445e-06,1.442933796668159e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.125,500.0,320,12,159,98.4860539148633,12.1496584847192,-2.792587387106833,9.753527152556384,9.99992910010859,1.5464871186497327e-08,1.4429306638162839e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.125,200.0,320,12,64,98.48602894604129,12.14965721725279,-2.7925872328567145,9.75352588506881,9.999924670518055,2.365252547082799e-07,1.5872241326012505e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.25,50.0,320,12,16,358.4876244386168,23.067392372845145,-3.57865092301168,18.62493127394515,19.069343944919936,1.6746025971118114e-05,1.268516177088645e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.25,100.0,320,12,32,358.49362778221814,23.067552078737407,-3.5786611116824836,18.625090941186976,19.069577547529516,2.010943481329968e-06,1.2684949344837987e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.25,200.0,320,12,64,358.49434869409174,23.067571253746788,-3.578662335178149,18.625110115098114,19.06950905166956,2.480351743478637e-07,1.4270539315637015e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.25,500.0,320,12,159,358.49444400476784,23.06757378867338,-3.578662496934489,18.62511265006703,19.06955632646413,1.6217466164002653e-08,1.5856150579575514e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.5,100.0,320,12,32,995.6248999107431,37.73692075743462,-4.200135690045766,31.136550000470923,31.72948362492283,2.4164338581890333e-06,1.3702369765779215e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.5,50.0,320,12,16,995.6048678847343,37.73660140083131,-4.2001234485178145,31.13623072114153,31.729155976024682,2.0120053255629247e-05,1.3702645463735688e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.5,200.0,320,12,64,995.627305778275,37.736959105859405,-4.200137160249667,31.136588346699465,31.729513366493048,2.980589246893865e-07,1.4844198042818057e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,1.0,50.0,320,12,16,1090.629399927602,37.11778012682264,-4.255586709583824,32.857359031308555,33.10656418965675,3.854974618399103e-05,8.339172791722855e-16,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,0.5,500.0,320,12,159,995.6276238646856,37.73696417566277,-4.20013735462913,31.13659341658749,31.729567903048736,1.9488373727669305e-08,1.2560471254137657e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,1.0,100.0,320,12,32,1090.6714450349782,37.118418398845165,-4.25561016439968,32.85799714899891,33.10719914908581,4.632313870475054e-06,8.338851318728349e-16,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,1.0,200.0,320,12,64,1090.6764973908453,37.1184950829448,-4.255612982789865,32.858073828708044,33.10725930217939,5.71452745213984e-07,6.254109517913791e-16,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.1,1.0,500.0,320,12,159,1090.6771654630322,37.11850522215296,-4.255613355464158,32.858083968085495,33.107272773793206,3.736532585311359e-08,6.254105687085792e-16,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.125,50.0,320,12,16,109.23384493820993,15.357800480113013,-2.8556048996329038,9.753436460944776,13.25625910208138,1.4831824498168843e-05,4.254129747515237e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.125,100.0,320,12,32,109.23546509945726,15.357880360250444,-2.8556139236504734,9.753516298013343,13.256405582756456,1.7809171390957511e-06,4.267076029147073e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.125,500.0,320,12,159,109.23568535819228,15.357891215980635,-2.8556151504431493,9.753527152556098,13.256274110754337,1.4361953401359557e-08,4.2540580732691406e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.125,200.0,320,12,64,109.23565963911571,15.357889948531403,-2.855615007193681,9.753525885068523,13.256135358756916,2.1965693195363179e-07,4.2800777848072575e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.25,50.0,320,12,16,395.5061510528509,28.96089327335946,-3.6384415097171168,18.62493127394461,22.085235440800787,1.5611410240592473e-05,4.081739541469796e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.25,100.0,320,12,32,395.5123255580204,28.961053026731364,-3.6384510080559913,18.62509094118644,22.08556883584204,1.8745891330247544e-06,4.0960479177162185e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.25,500.0,320,12,159,395.5131650032242,28.961074737986237,-3.6384522993763637,18.62511265006649,22.0855160750424,1.511751632590593e-08,4.0960392241806216e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.25,200.0,320,12,64,395.5130669825177,28.961072203093995,-3.6384521485910404,18.625110115097577,22.085523996709735,2.3121229149733806e-07,4.096040239309303e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.5,50.0,320,12,16,1077.8129461025428,46.18880484669146,-4.248394585295408,31.136230721140773,34.31714458527802,1.9008858013810176e-05,3.4175257919289427e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.5,100.0,320,12,32,1077.8334344852615,46.189124298219966,-4.2484061507388216,31.13655000047016,34.31705907819699,2.282859440593e-06,3.375269954238425e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.5,200.0,320,12,64,1077.8358950331099,46.18916264935097,-4.248407539673436,31.13658834669872,34.3173255505176,2.815778173470089e-07,3.4174530270836894e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,1.0,50.0,320,12,16,1123.7601432192757,41.901860029371356,-4.273793848059957,32.85735903130831,33.89991703098292,3.770675331311041e-05,1.416330466698228e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,0.5,500.0,320,12,159,1077.8362203430722,46.18916771908564,-4.24840772330477,31.136593416586738,34.31725905518045,1.8410758212772745e-08,3.417451995636152e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,1.0,100.0,320,12,32,1123.8025181636008,41.90249849097198,-4.273816789964127,32.85799714899867,33.900523833443884,4.530830857100509e-06,1.4365095909243492e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,1.0,200.0,320,12,64,1123.8076099457974,41.90257518048173,-4.273819546609924,32.8580738287078,33.90057472155429,5.589259981934934e-07,1.436503082342368e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.2,1.0,500.0,320,12,159,1123.8082832222774,41.902585319552486,-4.273819911114914,32.858083968085246,33.9005813092261,3.65462151653966e-08,1.3960373704132893e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.125,50.0,320,12,16,223.18036688223046,34.41241638672862,-3.290313138620069,492608.83548962156,507515.6067849633,8.999058892269948e-06,1.1512314315102934e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.125,100.0,320,12,32,223.18237531356962,34.41249636461221,-3.29031861383512,492608.83573103463,507515.6070185582,1.0801016409053339e-06,1.1512210715108425e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.125,200.0,320,12,64,223.1826163734798,34.41250595568845,-3.290319270988875,492608.83629927965,507515.60756503686,1.3319950125812005e-07,1.1512198280750743e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.125,500.0,320,12,159,223.18264823817287,34.412507223110076,-3.290319357855206,492608.83551228937,507515.6068098388,8.709015393707442e-09,1.15249313679007e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.25,50.0,320,12,16,777.0558933608984,62.96903018467476,-4.0493342127914085,409888.29234789585,426188.791811431,9.728835605316962e-06,1.0870430447648677e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.25,100.0,320,12,32,777.0634532834903,62.969190133520875,-4.049340132019987,409888.2919997849,426188.7914802488,1.1677415378853155e-06,1.0855694375148422e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.25,200.0,320,12,64,777.0643606938219,62.96920931547393,-4.049340842495503,409888.290892691,426188.7904066265,1.4400901497337583e-07,1.0855681698503177e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.25,500.0,320,12,159,777.0644806419498,62.96921185031094,-4.049340936411285,409888.2905225947,426188.7900452931,9.415795995804387e-09,1.0855680022813798e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.5,100.0,320,12,32,1844.6224473562254,89.958607128224,-4.575322388732603,272284.5703422706,278566.4681063424,1.5631893706013475e-06,8.357230617649958e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.5,50.0,320,12,16,1844.5984280233608,89.9582872858919,-4.575314466302568,272284.5669831114,278566.4648251204,1.3021273214461805e-05,8.36966590020245e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.5,200.0,320,12,64,1844.6253308549353,89.95864549053469,-4.575323339806071,272284.5712015037,278566.4689413683,1.9278537128881313e-07,8.357217553715889e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,0.5,500.0,320,12,159,1844.6257120341038,89.95865056015889,-4.575323465531486,272284.56842838007,278566.4662549392,1.2605063237632732e-08,8.344889549723968e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,1.0,50.0,320,12,16,1353.54743649531,58.54353982211639,-4.386989151661967,62805.27377824664,64725.76668617684,3.2895394127467244e-05,2.0326007044028596e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,1.0,100.0,320,12,32,1353.591963436435,58.54417906416674,-4.387009166144727,62805.2729167922,64725.76583993856,3.951573655569023e-06,2.015736040861076e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,1.0,200.0,320,12,64,1353.5973122759144,58.544255776026525,-4.387011570358458,62805.27262724908,64725.765568728384,4.874230743566478e-07,2.0157280755316403e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,0.5,1.0,500.0,320,12,159,1353.5980194772094,58.54426591487636,-4.3870118882328795,62805.27179031743,64725.764756192824,3.1870685475731724e-08,2.032524747580258e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.125,100.0,320,12,32,2998.2466679996883,223.48473934882372,-4.870863343706006,7606954113.702601,7658454062.855623,1.9574056040899933e-07,6.157846398377908e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.125,50.0,320,12,16,2998.241769603694,223.48465911936282,-4.870862349699975,7606954113.698995,7658454062.852038,1.6337535021427903e-06,6.173023592932432e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.125,200.0,320,12,64,2998.247254878286,223.48474894711205,-4.870863462798121,7606954113.700708,7658454062.8537445,2.4125068204622055e-08,6.188179405811188e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.25,50.0,320,12,16,8453.655078410833,356.31651863801443,-5.501532052295725,3563302981.317595,3602502215.090151,2.0203133198645764e-06,8.133499511900936e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.125,500.0,320,12,159,2998.247332410951,223.4847502145673,-4.870863478531405,7606954113.697193,7658454062.85022,1.5773081905635207e-09,6.142677927805276e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.25,100.0,320,12,32,8453.672157477295,356.3166790899672,-5.501533281492181,3563302981.312818,3602502215.0854564,2.420787976721339e-07,8.155000230687988e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.25,200.0,320,12,64,8453.674203932582,356.31669828634404,-5.501533428777323,3563302981.313393,3602502215.0859637,2.983717041776594e-08,8.154998256535337e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.5,50.0,320,12,16,10147.820793708983,320.61970421492964,-5.612665753671884,3086009443.8081822,3110807387.2669773,4.189483513982833e-06,1.220687484531324e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.5,100.0,320,12,32,10147.863308015014,320.62002506309085,-5.612668302634871,3086009443.808203,3110807387.2669845,5.021839884368247e-07,1.2206823704812318e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.25,500.0,320,12,159,8453.674474298427,356.31670082124845,-5.501533448235782,3563302981.3139358,3602502215.0865107,1.950774495638621e-09,8.133480850614325e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.5,200.0,320,12,64,10147.868404112043,320.62006345424624,-5.612668608172782,3086009443.8132715,3110807387.2720275,6.190323060432973e-08,1.2224742416994562e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,0.5,500.0,320,12,159,10147.869077455542,320.6200685240051,-5.612668648543266,3086009443.8131747,3110807387.2719326,4.047328716825226e-09,1.222474160584389e-13,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,1.0,50.0,320,12,16,1835.0017629567367,70.27121439455136,-4.572140861687782,278548593.3392999,283522476.4562791,2.629183713343326e-05,5.0678879515863685e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,1.0,100.0,320,12,32,1835.0500097927259,70.27185478188288,-4.572156858327965,278548593.341666,283522476.45858264,3.155490202451687e-06,5.0305829125811843e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.125,50.0,320,12,16,7.726208378722721,2.95340873298553,-1.2423942365332568,2.774720570134778,2.780050281976814,5.615356310739772e-05,4.023479974357534e-15,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,1.0,200.0,320,12,64,1835.0558002933246,70.2719315266149,-4.572158778188383,278548593.3394066,283522476.45638436,3.891183396653103e-07,5.067738716251407e-14,healthy,False
gram_placeholder,1109.5086994597186,5.1737955168155905,1.0,1.0,500.0,320,12,159,1835.0565656767606,70.27194166553865,-4.572159031953444,278548593.339854,283522476.4568245,2.5442237659886662e-08,5.0305649404277264e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.125,200.0,320,12,64,7.726695820683706,2.9534964735808966,-1.2424325710501258,2.7748083044472738,2.780137336538049,8.586267636363854e-07,4.0232261513762495e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.125,100.0,320,12,32,7.72664225721632,2.953486832612424,-1.2424283587086429,2.7747986637115014,2.7801282220757373,6.932260390341385e-06,4.023254041620882e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.125,500.0,320,12,160,7.726702917741878,2.9534977509594964,-1.2424331291752182,2.774809581825147,2.7801397968237227,5.468685026645687e-08,4.138171669029159e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.25,100.0,320,12,32,29.60501245564414,5.775684275055648,-2.058654098870805,5.431757045633411,5.441851976731609,7.083072303775957e-06,3.9601250489615845e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.25,50.0,320,12,16,29.603313917022472,5.77552808240753,-2.0586192354630546,5.431600865085384,5.44169506041036,5.7373345956611606e-05,3.960352267622345e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.25,200.0,320,12,64,29.60522215157321,5.775703556792379,-2.0586584028524593,5.431776326904751,5.441870855614304,8.773131441973408e-07,4.080099938476486e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.5,100.0,320,12,32,100.00548051618394,10.575688937446852,-2.798324345929181,9.985058902118672,10.00130448362705,7.707900556376274e-06,3.552518982422719e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.5,50.0,320,12,16,99.99923752666058,10.575376604988168,-2.7982864118488475,9.984746593858134,10.000991977157057,6.242647394057041e-05,3.410631136801593e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.25,500.0,320,12,160,29.605249936109104,5.77570611154331,-2.0586589731241554,5.431778881654229,5.441875282721571,5.587712669966209e-08,3.840090455813155e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.5,200.0,320,12,64,100.00625135442439,10.57572749931868,-2.798329029585019,9.985097463059796,10.00134118409601,9.54734665954733e-07,3.552491599959678e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,0.5,500.0,320,12,160,100.00635349310937,10.57573260877038,-2.798329650182617,9.985102572508584,10.001347582411418,6.080872369808698e-08,3.4103884528531143e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,1.0,50.0,320,12,16,212.787166177435,15.223017751721557,-3.2571344261331565,14.573466275734402,14.587097340789523,8.554981367032777e-05,2.003530800821713e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,1.0,100.0,320,12,32,212.80537163732663,15.22364199418871,-3.257186411946587,14.574090469821481,14.587720248583135,1.0568411343009162e-05,2.1369166924106874e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,1.0,200.0,320,12,64,212.80762067579886,15.223719105121083,-3.257192833782458,14.574167578893109,14.587796689744192,1.3092145579976471e-06,2.270449990383331e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.05,1.0,500.0,320,12,160,212.80791871911313,15.223729323623253,-3.2571936848011567,14.574177797389474,14.587808276811064,8.338906033224301e-08,2.136891115817395e-15,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.125,100.0,320,12,32,7.8087014992584765,3.153382787459365,-1.248847661579382,2.774798663711478,2.7964112345823793,6.882985298432203e-06,2.3430880854595394e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.125,50.0,320,12,16,7.808266126131391,3.153304680725432,-1.2488137816806708,2.7747205701347557,2.7963332157784344,5.575486873541471e-05,2.320469034891814e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.125,200.0,320,12,64,7.808755246806039,3.153392428692572,-1.2488518439790828,2.7748083044472502,2.7964209802178654,8.525213937159113e-07,2.3316978223001572e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.125,500.0,320,12,160,7.808762368235696,3.1533937060729005,-1.2488523981355149,2.774809581825124,2.796422339287553,5.42979142348315e-08,2.3089474451488818e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.25,50.0,320,12,16,29.90875663245702,6.159789512447839,-2.064856665953001,5.431600865085339,5.472508267492651,5.6977915358416804e-05,2.2687947914040414e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.25,100.0,320,12,32,29.910460868164698,6.159945719309572,-2.064891289067097,5.431757045633367,5.472663803250361,7.034197682592621e-06,2.2330320303602766e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.25,200.0,320,12,64,29.9106712657392,6.159965001575761,-2.064895563350309,5.431776326904709,5.472684380655404,8.712572988841153e-07,2.2805273083624275e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.25,500.0,320,12,160,29.910699143169584,6.159967556330148,-2.0648961296855357,5.4317788816541865,5.4726870675193,5.5491343202777574e-08,2.256769712205948e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.5,50.0,320,12,16,100.9177146964478,11.232037709848205,-2.8038420250779277,9.98474659385806,10.050427178724323,6.204472109735875e-05,2.0136724562049722e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.5,100.0,320,12,32,100.92397649642156,11.23235007073043,-2.8038797271750755,9.985058902118594,10.050738214437937,7.660704882843912e-06,1.9853860147043734e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.5,200.0,320,12,64,100.92474965114401,11.232388633661074,-2.8038843821526584,9.985097463059716,10.05077426483219,9.488864743100412e-07,1.9994514492568877e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,0.5,500.0,320,12,160,100.92485209651149,11.232393743119692,-2.803884998948762,9.985102572508515,10.050781137957193,6.043615963718774e-08,1.9994494196820683e-14,healthy,False
gram_placeholder,1121.6508448818977,5.184679781298825,0.1,1.0,50.0,320,12,16,213.99536986461402,15.93226053085605,-3.260574849361241,14.57346627573433,14.628134465863049,8.523139664342138e-05,1.2484572391207402e-14,healthy,False
