center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.25,10.0,160,8,3,134237.76411626354,653.4902867189919,-6.304504512966219,673.7704106074451,1079.017929933905,7.492656183800961e-05,1.0818722654924353e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.25,25.0,160,8,6,134248.69864079333,653.506279184426,-6.304548004564875,673.7704105263197,1079.022499905873,6.69324635960298e-06,1.0817841472540845e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.25,50.0,160,8,12,134249.5972064211,653.5076131593603,-6.304551578413304,673.7704106196935,1079.0228786891066,9.039690811363461e-07,1.0796090170138817e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.25,100.0,160,8,22,134249.71856401584,653.5077920822239,-6.3045520610847845,673.7704107162916,1079.0229296793202,1.5441045729116377e-07,1.0796080410807105e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.5,10.0,160,8,3,159794.95742093105,610.925706237548,-6.397560142683127,580.3114903409855,820.7561946901878,0.00014199848028025196,5.081492450377595e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.5,25.0,160,8,6,159819.63368031385,610.9576106714325,-6.397642590771644,580.3114900823202,820.7705096958373,1.269715227961365e-05,5.098918286964649e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.5,50.0,160,8,12,159821.66296030604,610.9602770891697,-6.397649370416605,580.3114901875489,820.7716948333624,1.7165068024410135e-06,5.117063736455637e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,0.5,100.0,160,8,22,159821.9372957486,610.9606348813053,-6.397650286940448,580.3114902097368,820.7718545677866,2.9327436848392395e-07,5.0806346330308823e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,1.0,10.0,160,8,3,21300.88740789699,150.69170696939528,-5.3215814264668975,150.631778945504,166.05956139090074,0.0008009450605488535,2.0153221366620798e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,1.0,25.0,160,8,6,21319.46974642859,150.7553098851732,-5.32204702453752,150.69542058859375,166.1172529261523,7.200775237587328e-05,2.0135655545969954e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,1.0,50.0,160,8,12,21321.005024078768,150.76057321014645,-5.322085474220004,150.70067983514446,166.12202395050244,9.7652907517588e-06,2.0304834483880552e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.2,1.0,100.0,160,8,22,21321.213231925158,150.76128660172174,-5.322090688389743,150.7013931017334,166.1226710047238,1.6697682227709184e-06,2.0134009006299514e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.25,10.0,160,8,3,732271.6717494316,2651.9785211152316,-7.210365825152869,315154.88896585203,445560.9301126592,2.3646267045096052e-05,4.5308821849426096e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.25,25.0,160,8,6,732290.4466098249,2651.9944296644,-7.210379514942711,315154.8889662148,445560.93012473924,2.1472771002765725e-06,4.533945504649214e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.25,50.0,160,8,12,732292.0190437081,2651.9957886400443,-7.210380661475355,315154.88896606583,445560.9301256158,2.87054601339654e-07,4.533935769011858e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.25,100.0,160,8,22,732292.229251562,2651.9959683368998,-7.21038081474722,315154.8889658868,445560.93012562004,4.89087731257855e-08,4.532344728931632e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.5,10.0,160,8,3,304925.37221586466,1095.809616960431,-6.742583433049191,858978.2863578056,902988.4170390775,8.975983165837398e-05,6.299419415923809e-15,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.5,25.0,160,8,6,304955.0837230795,1095.8413540121435,-6.74263545753888,858978.2863566754,902988.4170511086,8.111415234787918e-06,6.29880566899708e-15,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.5,50.0,160,8,12,304957.5573604562,1095.8440703681654,-6.742639788619434,858978.2863574526,902988.417052969,1.088999701444246e-06,6.298754576768816e-15,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,0.5,100.0,160,8,22,304957.8894595068,1095.8444297077672,-6.742640370087493,858978.2863571194,902988.4170527972,1.8574269650024893e-07,6.2987477174269626e-15,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,1.0,10.0,160,8,3,15362.457756572496,150.69077441430514,-5.147075909691118,34990.40657993991,40576.30892145211,0.0008907197079171366,6.974045271044867e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,1.0,25.0,160,8,6,15377.371343521158,150.75437457411525,-5.147594003684693,34990.40658031265,40576.30915235754,7.951735735584086e-05,6.967281564283148e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,1.0,50.0,160,8,12,15378.59420869248,150.75963819388502,-5.147636463399406,34990.40658033563,40576.30917180425,1.08086122255771e-05,6.966727544465203e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,0.5,1.0,100.0,160,8,22,15378.760431750497,150.76035159449813,-5.147642234652881,34990.4065803225,40576.30917443803,1.849205620821123e-06,6.966652243808693e-14,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.25,10.0,160,8,3,28017190.044262316,32249.26254484564,-9.156292714995642,379721277.14617664,402703978.5782934,5.369129314722142e-07,1.3761820699423391e-12,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.25,25.0,160,8,6,28017206.42461629,32249.246519000815,-9.156293027169438,379721277.14619005,402703978.5782868,4.837092611822595e-08,1.376048300979399e-12,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.25,50.0,160,8,12,28017207.779834576,32249.24511320162,-9.156293052996931,379721277.1461902,402703978.5782872,6.573633143401549e-09,1.3760482344186684e-12,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.25,100.0,160,8,22,28017207.964009423,32249.244932041238,-9.1562930565069,379721277.14618987,402703978.57828796,1.124555698954202e-09,1.3760482253730322e-12,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.5,10.0,160,8,3,1143784.7745586466,4308.020382410088,-7.448477432035422,585529825.5850636,588413561.2242718,3.2184090841514405e-06,5.479877916347766e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.5,25.0,160,8,6,1143788.928826662,4307.988412813354,-7.448479371345605,585529825.5851284,588413561.2243302,2.3638991212688502e-07,5.48189362177809e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.5,50.0,160,8,12,1143789.1992068903,4307.98560292994,-7.448479497565222,585529825.5851289,588413561.2243307,3.778035692691036e-08,5.481892325913738e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,0.5,100.0,160,8,22,1143789.2424196561,4307.985240664271,-7.448479517737917,585529825.5851285,588413561.2243303,6.6993386856377645e-09,5.481892118805889e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,1.0,10.0,160,8,3,41592.35062933528,542.6148785311934,-5.678881190932212,9389687.860478172,9413506.508466039,1.4477769520459985e-05,2.3616224210750477e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,1.0,25.0,160,8,6,41593.13589888232,542.5515906378463,-5.678891271826397,9389687.860358506,9413506.508360967,3.8331551228417e-07,2.358079200318364e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,1.0,50.0,160,8,12,41593.119955588125,542.5459845608426,-5.678891067156324,9389687.860358292,9413506.508360848,8.743993953163566e-08,2.361578739376493e-13,healthy
small_gap_q25,666.6734845017686,6.50679025703343,1.0,1.0,100.0,160,8,22,41593.12359248834,542.5452604700066,-5.678891113844589,9389687.860358026,9413506.50836059,2.0807593377419537e-08,2.3615785328801905e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.25,10.0,160,8,2,103214.79800701413,440.7047948234422,-6.163944022990706,307.27905615990153,329.5334254843649,0.0003053070322829868,1.453573023456062e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.25,25.0,160,8,6,103247.49840340466,440.7560380725526,-6.164113154015807,307.33102487683624,329.5816500853238,7.392313560428512e-06,1.4502938087162132e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.25,50.0,160,8,12,103248.26164692933,440.7572465645938,-6.164117100978337,307.3322363240864,329.58277879068453,1.071278329552586e-06,1.4516924978817428e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.25,100.0,160,8,22,103248.37225467309,440.7574220317827,-6.164117672961929,307.33241184340477,329.5829424434955,1.8590579348305782e-07,1.4531003513972763e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.5,10.0,160,8,2,140579.6919676039,473.1263711628574,-6.328907006429441,366.7088241413506,379.14902354530466,0.000525749078162528,7.225251874745011e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.5,25.0,160,8,6,140656.41173690243,473.2284012190495,-6.329198310960831,366.81229171296684,379.24873908732957,1.2777914455937818e-05,7.200619491053123e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.5,50.0,160,8,12,140658.20905546527,473.2308169837731,-6.329205133464365,366.81471338057713,379.2510798846401,1.8522902243050497e-06,7.221218653078964e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,0.5,100.0,160,8,22,140658.46959577347,473.23116786688047,-6.329206122451074,366.81506436790755,379.2514193364786,3.214690857032691e-07,7.200514144686572e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,1.0,10.0,160,8,2,22267.916038085194,150.43758268226674,-5.345080322721391,150.37830722282132,150.59178721071365,0.0026198312040083102,2.5649579050707534e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,1.0,25.0,160,8,6,22328.623579030667,150.64044872401885,-5.346533948987535,150.58154049843694,150.79470227118242,6.469069352744137e-05,2.5905700290043523e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,1.0,50.0,160,8,12,22330.068126624294,150.64528072737187,-5.3465684901439285,150.58637403547272,150.79952886693465,9.38947138458154e-06,2.5741106039669315e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.1,1.0,100.0,160,8,22,22330.27779612867,150.64598226355096,-5.346573503449768,150.58707559988213,150.8002294368214,1.6301858153086336e-06,2.574086434429075e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.25,10.0,160,8,2,134169.28982788758,653.3497846866676,-6.303987523769097,673.6637517884681,1078.7786448723368,0.0002521082336826052,8.177835700154393e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.25,25.0,160,8,6,134204.4026223547,653.4003756240168,-6.30412723665683,673.6637518486525,1078.79319781172,6.127715041443088e-06,8.219068471353357e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.25,50.0,160,8,12,134205.22499373055,653.401581355946,-6.304130508412847,673.6637518590279,1078.7935418731984,8.886232841787926e-07,8.17564598002885e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.25,100.0,160,8,22,134205.3442517243,653.4017567792073,-6.304130982872078,673.6637517765271,1078.793591813428,1.5422671649924116e-07,8.17563871495947e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.5,10.0,160,8,2,159688.4380555522,610.7816102972278,-6.396955933323473,580.1301891216422,820.4831756278176,0.0004775636736888496,5.1213328015001046e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.5,25.0,160,8,6,159767.61769088436,610.882347686072,-6.3972206086117644,580.1301890270946,820.5288177058776,1.163690897909574e-05,5.118794707301179e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.5,50.0,160,8,12,159769.47691374485,610.8847579376555,-6.397226821895443,580.1301892198493,820.5298978867488,1.6876982519659187e-06,5.100519001063575e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,0.5,100.0,160,8,22,159769.74655686683,610.8851087329384,-6.397227723002073,580.1301888014038,820.5300544551288,2.9292755499958955e-07,5.1187265014727384e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,1.0,10.0,160,8,2,21227.1026808514,150.4373079131408,-5.319522299245098,150.37830718210276,165.82861434156263,0.0026841485303341346,2.2279877382820623e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,1.0,25.0,160,8,6,21286.395736350853,150.64014514313024,-5.321011620138504,150.58154045771843,166.01269096545784,6.62328509671479e-05,2.2217816993521152e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,1.0,50.0,160,8,12,21287.80568841243,150.64497702587386,-5.321046984746657,150.58637399475404,166.0170744477426,9.61263318824547e-06,2.2216345444159405e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.2,1.0,100.0,160,8,22,21288.010322246966,150.6456785598455,-5.321052117205504,150.5870755591636,166.0177107706715,1.6688996865796494e-06,2.2216131886579868e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.25,10.0,160,8,2,731965.1419385294,2651.4349375151955,-7.209862570292142,316219.7758856624,446340.18881988205,7.762585764160609e-05,2.5447183786619922e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.25,25.0,160,8,6,732024.2680755954,2651.4839923831973,-7.209905697623414,316219.7758916171,446340.1888587695,1.9309065544780424e-06,2.5445128398920186e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.25,50.0,160,8,12,732025.6815487819,2651.485190994387,-7.2099067285855,316219.77589196496,446340.18885983777,2.812018450448446e-07,2.5445079266754982e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.25,100.0,160,8,22,732025.8873958121,2651.485366335032,-7.209906878726479,316219.7758921483,446340.1888600796,4.883894253358971e-08,2.528604041085455e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.5,10.0,160,8,2,304819.20447107765,1095.8115796498673,-6.742135940686466,859022.8673445045,903010.5755632257,0.0002970801134222763,1.25650353781075e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.5,25.0,160,8,6,304913.36822966684,1095.9092725721093,-6.742300853881712,859022.8673349302,903010.5755975371,7.344348102195318e-06,1.2561155026895355e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.5,50.0,160,8,12,304915.6076360311,1095.9116686008338,-6.742304775234052,859022.8673346187,903010.575598217,1.0680853725695272e-06,1.258015253445407e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,0.5,100.0,160,8,22,304915.93331227935,1095.9120192309447,-6.74230534551284,859022.8673343691,903010.5755981278,1.854673228113092e-07,1.2522869875784255e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,1.0,10.0,160,8,2,15304.665354161238,150.4363088804982,-5.14486386673112,35012.04517802331,40594.54165133343,0.003010691957358026,1.1825769558796846e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,1.0,25.0,160,8,6,15352.592436132672,150.63911775722698,-5.146533261505773,35012.04519473624,40594.542385187306,7.348750063560115e-05,1.1800700458039678e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,1.0,50.0,160,8,12,15353.72074269551,150.64394952123996,-5.146572499830165,35012.045194747,40594.54240304048,1.064849291194543e-05,1.182352769834252e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,0.5,1.0,100.0,160,8,22,15353.884238422994,150.64465105304038,-5.146578185366988,35012.04519467255,40594.542405575194,1.8481440121615895e-06,1.1823401795591632e-13,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.25,10.0,160,8,2,27990358.78991646,32242.09029821862,-9.155425951710454,380408064.6485513,406717611.4624946,1.8081094926577912e-06,1.8646176518521814e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.25,25.0,160,8,6,27990411.305429656,32242.042477135088,-9.155426953461394,380408064.64959526,406717611.4628128,4.470949457526597e-08,1.8644810618031956e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.25,50.0,160,8,12,27990412.556866854,32242.041286581945,-9.155426977332953,380408064.6495954,406717611.4628124,6.490404777758351e-09,1.8647471617508402e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.25,100.0,160,8,22,27990412.738535963,32242.04111121525,-9.15542698079835,380408064.64959526,406717611.4628139,1.1269883071075218e-09,1.8644809663419533e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.5,10.0,160,8,2,1143601.99979753,4308.723979306375,-7.448103161909438,585468876.7252966,588350370.4035976,1.405214207483547e-05,1.283253743180125e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.5,25.0,160,8,6,1143618.2613327364,4308.628732709029,-7.448110754055735,585468876.7278942,588350370.4059206,2.820787157548724e-07,1.2830319048900641e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.5,50.0,160,8,12,1143618.5839231978,4308.6263527738965,-7.448110904664898,585468876.7278922,588350370.4059187,3.902188304882728e-08,1.283235134142427e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,0.5,100.0,160,8,22,1143618.6285493502,4308.626002091688,-7.4481109254996944,585468876.7278937,588350370.4059203,6.724821610220395e-09,1.2830314929077652e-12,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,1.0,10.0,160,8,2,41622.649365438905,543.1732878628545,-5.67904970145036,9384546.000402186,9408394.566939564,0.0001381592512323107,7.691536697081903e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,1.0,25.0,160,8,6,41628.20435406503,542.985916358706,-5.679120954834014,9384545.996024407,9408394.56276686,1.2770299493304658e-06,7.673031883524825e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,1.0,50.0,160,8,12,41628.25751459661,542.9811658421828,-5.6791216366738615,9384545.996024774,9408394.562767306,1.2828054123420428e-07,7.707978905265347e-14,healthy
small_gap_q75,666.9901580969598,6.507263022869599,1.0,1.0,100.0,160,8,22,41628.2628546927,542.9804648870436,-5.679121705166174,9384545.996024659,9408394.562767202,2.0595599812896526e-08,7.690499508507761e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.25,10.0,160,8,2,1966.4980830700856,45.02406786608081,-4.087160740561347,44.005718646560425,44.052534390946875,0.000868680991911564,1.3643590061585208e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.25,25.0,160,8,6,1968.489250181141,45.04673941611051,-4.087706143215762,44.02816070577552,44.07495358136489,6.301912544746333e-05,1.3745295980282737e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.25,50.0,160,8,11,1968.613310470311,45.04814601686261,-4.087740106439,44.02955876259283,44.07635016699121,1.0308325229613479e-05,1.3744429763751042e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.25,100.0,160,8,22,1968.6336037857568,45.048375136226376,-4.087745661811614,44.029787452874764,44.07657861509146,1.2862334100644217e-06,1.3744288081698942e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.5,10.0,160,8,2,5848.241254077773,77.46056450300568,-4.674520475298566,75.98013236252275,76.03743676447263,0.0010041192449201481,1.1508179127232301e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.5,25.0,160,8,6,5855.088978660956,77.50577283757225,-4.675151127205341,76.02488468776988,76.08215700683866,7.303429731057532e-05,1.1650053975536602e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.5,50.0,160,8,11,5855.516632203579,77.50858424596866,-4.675190488154069,76.02767903186424,76.0849492694937,1.1952019416888146e-05,1.133855770544338e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,0.5,100.0,160,8,22,5855.586618288538,77.50904240351548,-4.675196929353239,76.02813633154076,76.08540622596144,1.491526273770425e-06,1.1493743038655245e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,1.0,10.0,160,8,2,7899.490725716516,89.40996998116142,-4.836550172350811,88.61299764667167,88.62735208947916,0.001705009272773128,5.296133350135674e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,1.0,25.0,160,8,6,7915.225541805494,89.49931935980428,-4.83762256356811,88.70145838768822,88.71579998991032,0.00012530875690833484,5.170700615366938e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,1.0,50.0,160,8,11,7916.2175131814865,89.50492786312343,-4.83769009896813,88.70703295027126,88.72137367192092,2.0544269110542015e-05,5.284942740884936e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.1,1.0,100.0,160,8,22,7916.380149425658,89.50584352916927,-4.837701170762198,88.70794690292101,88.72228747778865,2.5651464988995406e-06,5.284834165599034e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.25,10.0,160,8,2,2060.786528779631,48.177011121469974,-4.11240010200746,44.0057186478708,44.927104022715696,0.0008487426543765077,2.7583361045391677e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.25,25.0,160,8,6,2062.8251382844264,48.19993374807784,-4.112932957147049,44.02816070708588,44.94910129710823,6.15463329222017e-05,2.73356526752519e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.25,50.0,160,8,11,2062.9521054215093,48.20134917967859,-4.1129661266061674,44.02955876390319,44.950470913627306,1.0066654731990044e-05,2.7333970266071702e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.25,100.0,160,8,22,2062.9728726571398,48.201578741111184,-4.112971551736828,44.02978745418512,44.95069492821729,1.2560510570850933e-06,2.711326207939485e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.5,10.0,160,8,2,6082.7569143365945,82.01107569703258,-4.695709152706262,75.98013236250978,76.98059490223221,0.0009848611366830632,2.2727062188471877e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.5,25.0,160,8,6,6089.742177698076,82.05678292178206,-4.696327675801086,76.02488468775697,77.0247916624686,7.16031881010488e-05,2.2850341658283104e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.5,50.0,160,8,11,6090.178253877158,82.05961196747023,-4.696366265443248,76.02767903185132,77.02755007923056,1.1716940706497944e-05,2.269936755652038e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,0.5,100.0,160,8,22,6090.249612970761,82.06007100885076,-4.696372579952727,76.02813633152786,77.02800145851819,1.4621581289195857e-06,2.2549765394709694e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,1.0,10.0,160,8,2,8042.530496787264,91.79600012231727,-4.846221317844748,88.61299764656823,88.84732279765973,0.0016905730184187872,9.951536246954778e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,1.0,25.0,160,8,6,8058.41365251845,91.8863216166568,-4.847284575284232,88.70145838758472,88.9355739160576,0.00012419675734672613,9.931921741322454e-15,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,1.0,50.0,160,8,11,8059.4146056785885,91.89196520001411,-4.84735151133269,88.7070329501678,88.94113412881703,2.0360458265914695e-05,1.0043536958721232e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.2,1.0,100.0,160,8,22,8059.578702394399,91.89288263129808,-4.847362484065724,88.70794690281755,88.94204569072092,2.5421411362825375e-06,1.0043332467706143e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.25,10.0,160,8,2,2945.061672322286,74.95960461609747,-4.304816551230695,3483.535747720271,3516.3714795926544,0.0007035307997533114,2.2080648357182548e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.25,25.0,160,8,6,2947.4753489820046,74.98341546263543,-4.305258050138982,3483.53574812953,3516.3717698052387,5.084280566981491e-05,2.2062566595925547e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.25,50.0,160,8,11,2947.6252145179737,74.9848591480121,-4.305285450948393,3483.5357481258466,3516.3717874115914,8.310968368129389e-06,2.2061444873139534e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.25,100.0,160,8,22,2947.6497123414933,74.98509011406821,-4.305289929899041,3483.5357480913103,3516.3717902457147,1.036806310544381e-06,2.2061261521169038e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.5,10.0,160,8,2,8155.6540094530565,118.87562096657409,-4.8537487428956405,1005.1451529034338,1080.3940606641656,0.0008461169344858975,2.1188244760820248e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.5,25.0,160,8,6,8163.6963098542865,118.92309297411717,-4.854279908934337,1005.1451536632602,1080.3972895935506,6.13126350726917e-05,2.1167371589786728e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.5,50.0,160,8,11,8164.196878278146,118.9259784489221,-4.854312952441696,1005.145153685417,1080.397487233321,1.0027150998985662e-05,2.1277474150680453e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,0.5,100.0,160,8,22,8164.278742733897,118.9264402985734,-4.854318356282862,1005.1451536511019,1080.3975194264112,1.25107518679459e-06,2.105446225584438e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,1.0,10.0,160,8,2,9093.355103610751,108.07402862487916,-4.912400561286453,927.2175892283097,948.7087901185012,0.0015931061053111699,1.3402345850232973e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,1.0,25.0,160,8,6,9110.270964648198,108.16778802139537,-4.91340214941105,927.2175878530859,948.7171389257259,0.0001166834163754254,1.2978133327678296e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,1.0,50.0,160,8,11,9111.334106239452,108.17354383777095,-4.913465035895657,927.2175878238079,948.7176612935632,1.911838431229954e-05,1.3176259286970268e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,0.5,1.0,100.0,160,8,22,9111.508303556864,108.17446687779439,-4.91347533923923,927.2175878419167,948.7177468223235,2.3866810818987263e-06,1.297637090275443e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.25,10.0,160,8,2,14731.38710532918,292.99717369741785,-5.172394343447758,1867673.9975546915,1867695.794468651,0.00027485739856006753,3.482055071476254e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.25,25.0,160,8,6,14736.093102913224,293.0229555516898,-5.172566475418781,1867673.997658448,1867695.794574484,1.9518376682025248e-05,3.4932868407413365e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.25,50.0,160,8,11,14736.380733143304,293.02445245727847,-5.172576994329682,1867673.9976584131,1867695.794574487,3.180692305101059e-06,3.480875128627999e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.25,100.0,160,8,22,14736.427605185192,293.02468602899194,-5.172578708465351,1867673.9976584562,1867695.7945745357,3.9643808513382455e-07,3.5055510361631716e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.5,10.0,160,8,2,27604.481382675,349.5785182179209,-5.5108337458208165,28560.651693490294,31396.166872809838,0.00042246260189493523,4.691703630909098e-14,healthy
small_gap_mid,596.0454610128913,6.39533749008181,1.0,0.5,25.0,160,8,6,27618.043480639986,349.62990564282285,-5.511098451625612,28560.652027890606,31396.167465827897,3.0125620592711586e-05,4.7157446683424215e-14,healthy
