B_eff,Delta,E_I,J_max,J_rms,N_quad,Q,R,S_I,W,W_mult,c_I,center_type,edge_truncated,eps,kappa,m0,num_zeros_used,ref_idx,run_label
-1.5323900303334999,0.1509327983047752,6.267991851224776,2.25153578993649,1.246295636026749,257,3.3127325910327405,4,3.987177344870549,15.09327983047752,50.0,0.5,large_gap,False,0.3018655966095504,1.0,172.53664650954659,17,64,zero_kernel_only_proxy
-3.597852970376965,0.14026185203062919,96.8555120067445,8.674877462324961,4.9543706350056285,257,3.564761143256644,4,16.156175567750886,14.02618520306292,50.0,0.5,random,False,0.28052370406125837,1.0,221.99130394052665,15,,zero_kernel_only_proxy
-4.260113397598159,0.14173549634994786,214.96875610584084,13.606549658317507,6.6919280012015205,257,3.527697809485139,4,17.99086893726951,14.173549634994787,50.0,0.5,random,False,0.28347099269989573,1.0,213.91417344208958,16,,zero_kernel_only_proxy
-5.492527325282283,0.14844210938894215,788.550832772678,330.13146688485324,156.75438007824815,257,3.368316457225219,4,67.20506067268215,14.844210938894213,50.0,0.5,random,False,0.2968842187778843,1.0,182.39843975603964,16,,zero_kernel_only_proxy
-6.324197925464712,0.1523508258137949,1836.8676538639004,805.9159859023703,387.1927625292585,257,3.281898849771293,4,70.30727083294362,15.235082581379487,50.0,0.5,random,False,0.3047016516275898,1.0,167.29787667330348,16,,zero_kernel_only_proxy
-0.41462813378698343,0.1464676980367455,1.663762732281142,1.2345048407525072,0.5802742563189671,257,3.4137219789892583,4,1.6433288582481043,14.646769803674552,50.0,0.5,random,False,0.292935396073491,1.0,190.87123633709706,17,,zero_kernel_only_proxy
-1.1334669711980692,0.14879731198500046,3.950286409748921,1.8830151603511947,0.9028917329114369,257,3.3602757558577574,4,2.580130854411324,14.879731198500046,50.0,0.5,random,False,0.2975946239700009,1.0,180.93770889242606,16,,zero_kernel_only_proxy
-5.829193287578253,0.1412860308154,1582.974304433851,689.725602659011,314.10091328572486,257,3.5389202818874903,4,86.34268489185516,14.12860308154,50.0,0.5,random,False,0.2825720616308,1.0,216.3283404740489,16,,zero_kernel_only_proxy
1.1657138947200079,0.15122253540915312,0.2480746695068935,0.4841910881716572,0.22227931694932773,257,3.3063855109106726,4,0.6075757504086,15.122253540915311,50.0,0.5,random,False,0.30244507081830624,1.0,171.44501060518112,16,,zero_kernel_only_proxy
-4.495800759798463,0.14720581214129097,244.04657916222618,41.93292118740851,21.39922846756328,257,3.396605016655799,4,19.88405995115165,14.720581214129096,50.0,0.5,random,False,0.29441162428258194,1.0,187.63190343454733,16,,zero_kernel_only_proxy
-4.7890625177643775,0.1449946580589316,375.56596078958864,36.41315201756507,19.599867470409453,257,3.4484029045868714,4,22.91347901218974,14.499465805893161,50.0,0.5,random,False,0.2899893161178632,1.0,197.606952813171,16,,zero_kernel_only_proxy
