center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
small_gap_q75,792.7734163241181,6.67931449246392,0.5,0.5,10.0,96,6,2,596238.3599341589,1209.812258769665,-7.00278474267264,85111.80452213151,117940.7797592792,0.0002321505495925065,1.2495976605306785e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.5,0.5,25.0,96,6,6,596376.8091381645,1209.913723540282,-7.0029070047171835,85111.804484763,117940.78036966722,6.297051836306677e-06,1.2493075657470168e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.5,1.0,10.0,96,6,2,31156.707373271176,357.9889216728829,-5.448499804880844,13053.503999169618,14524.559226548265,0.0007896695572800902,6.702248123503818e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.5,1.0,25.0,96,6,6,31181.330320580833,357.7834342165543,-5.448915800204833,13053.504050150641,14524.56096262805,2.25868464037057e-05,6.685288392226369e-14,healthy
large_gap_mid,90.65050523909647,4.53956982384721,0.2,0.5,10.0,96,6,2,0.01295370105010764,0.11424265803658022,2.8730044072101357,0.11359997255805537,0.11360722873767413,0.1364385341648301,0.0,reject_tail_unstable
large_gap_mid,90.65050523909647,4.53956982384721,0.2,0.5,25.0,96,6,5,0.015218839980059608,0.12399176584935409,2.766480640626076,0.1231452479414968,0.12315240356218365,0.014779534304096849,0.0,healthy
large_gap_mid,90.65050523909647,4.53956982384721,0.2,1.0,10.0,96,6,2,0.04825610698980133,0.22046739183202607,2.0036807644971915,0.21927503613275137,0.21928797746688403,0.13954064847335415,1.4379307276846276e-16,reject_tail_unstable
large_gap_mid,90.65050523909647,4.53956982384721,0.2,1.0,25.0,96,6,5,0.056923173382734414,0.23976900275070298,1.8944947438880986,0.238178185554654,0.23819098129708358,0.01523627470324495,1.2189928093523843e-16,healthy
large_gap_mid,90.65050523909647,4.53956982384721,0.5,0.5,10.0,96,6,2,0.013214279690130693,0.11765855390072624,2.8598393673818365,0.1135999725356624,0.11388947126031188,0.13558305580481314,5.251057240062547e-16,reject_tail_unstable
large_gap_mid,90.65050523909647,4.53956982384721,0.5,0.5,25.0,96,6,5,0.015507760917440277,0.12777313912227783,2.7540493415251572,0.12314524791908851,0.12342571114701027,0.014654104265527367,5.59308170022762e-16,healthy
large_gap_mid,90.65050523909647,4.53956982384721,0.5,1.0,10.0,96,6,2,0.049188489262884584,0.22680061004600177,1.9910308170379099,0.21927503609939863,0.21979012740258383,0.138712290364335,2.821348656114553e-16,reject_tail_unstable
large_gap_mid,90.65050523909647,4.53956982384721,0.5,1.0,25.0,96,6,5,0.057960375344984445,0.2468166649114333,1.8825588071673114,0.2381781855212733,0.23867764050176785,0.015112624930660144,4.788715644166494e-16,healthy
large_gap_mid,109.09907336372304,4.71938306388626,0.2,0.5,10.0,96,6,2,0.008239742582255953,0.09106120893619585,3.0926428775870365,0.09062880907638776,0.09063292810303118,0.25268743070242894,2.1053127068708233e-16,reject_tail_unstable
large_gap_mid,109.09907336372304,4.71938306388626,0.2,0.5,25.0,96,6,5,0.011206005129480215,0.10667874382111926,2.8944827652596077,0.10570376606836339,0.10570904629324561,0.024301817604040134,4.644090706544065e-16,healthy
large_gap_mid,109.09907336372304,4.71938306388626,0.2,1.0,10.0,96,6,2,0.031041038428340044,0.17672571200933848,2.2378643901399125,0.17591390663902914,0.17592138736803614,0.25614415266384877,6.706180838562516e-16,reject_tail_unstable
large_gap_mid,109.09907336372304,4.71938306388626,0.2,1.0,25.0,96,6,5,0.04242813359607737,0.20756086660835404,2.036468543730212,0.20568984207667068,0.2056996251658402,0.02489171418993166,4.906339248834233e-16,healthy
large_gap_mid,109.09907336372304,4.71938306388626,0.5,0.5,10.0,96,6,2,0.008379195087283136,0.09335502074626602,3.081827003470941,0.09062880906731599,0.09079211367636654,0.25175185536524,8.281098401012506e-16,reject_tail_unstable
large_gap_mid,109.09907336372304,4.71938306388626,0.5,0.5,25.0,96,6,5,0.011380240995996351,0.10990846292294304,2.8845394665199677,0.10570376605922911,0.10587154072784832,0.024134294413613852,7.621646486164456e-16,healthy
large_gap_mid,109.09907336372304,4.71938306388626,0.5,1.0,10.0,96,6,2,0.031548927155571324,0.18103018457435183,2.227405110783379,0.17591390662483972,0.1762100783837211,0.2552440796340569,6.59822174271482e-16,reject_tail_unstable
large_gap_mid,109.09907336372304,4.71938306388626,0.5,1.0,25.0,96,6,5,0.04306586654966147,0.21369119613819873,2.026853757208942,0.2056898420623698,0.20599589646098315,0.024726342356039877,8.056141046071401e-16,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.2,0.5,10.0,96,6,2,0.013100481347234674,0.11516383192391977,3.669660260561687,0.11410378261553156,0.11412340445116627,0.0,0.0,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.2,0.5,25.0,96,6,3,0.013170449173063169,0.11547932102605732,3.6651512624570284,0.11440895697115033,0.11442853465291704,0.004572760946380601,1.317133116101117e-16,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.2,1.0,10.0,96,6,2,0.046603282598598486,0.21712580118745536,2.5954352471193247,0.21525343327567606,0.21528589425819578,0.0,0.0,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.2,1.0,25.0,96,6,3,0.04686610593354424,0.2177540360916206,2.5906747559096743,0.21586117201420513,0.21589355690136677,0.004834530093382931,0.0,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.5,0.5,10.0,96,6,2,0.01353746137315179,0.12084234457244597,3.6418851389159452,0.11410378245471355,0.11491864800630003,0.0,1.2814245065305983e-16,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.5,0.5,25.0,96,6,3,0.01360866189709722,0.1211741367541868,3.637444632812475,0.11440895681033228,0.11522196807839913,0.004501490738991978,0.0,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.5,1.0,10.0,96,6,2,0.04805604275513373,0.2271377822325763,2.569450366889696,0.2152534330823069,0.21658542820173707,0.0,1.4439170406235665e-16,healthy
large_gap_mid,23.01644860945862,3.2587289768152328,0.5,1.0,25.0,96,6,3,0.048323216851783875,0.22779840811031402,2.5647571785904066,0.21586117182083583,0.21719000487653445,0.004764277704493947,1.435933771791328e-16,healthy
large_gap_mid,62.97216128634571,4.189232854352603,0.2,0.5,10.0,96,6,2,0.004576532211336674,0.06787171968315822,3.760382157444501,0.06753914935167644,0.06754241873442675,0.17085062205252127,0.0,reject_tail_unstable
large_gap_mid,62.97216128634571,4.189232854352603,0.2,0.5,25.0,96,6,4,0.0055195509193598745,0.07462320256442001,3.6295949713376667,0.07417923086011168,0.07418246747017389,0.02518550780955303,0.0,healthy
large_gap_mid,62.97216128634571,4.189232854352603,0.2,1.0,10.0,96,6,2,0.017207590487360723,0.1315929834684053,2.835849700603498,0.13096987936000276,0.13097579848385937,0.173992446406085,0.0,reject_tail_unstable
large_gap_mid,62.97216128634571,4.189232854352603,0.2,1.0,25.0,96,6,4,0.02083224349764286,0.14496044935164015,2.702412347342183,0.1441190583774692,0.14412493452718006,0.025837098968572222,0.0,healthy
large_gap_mid,62.97216128634571,4.189232854352603,0.5,0.5,10.0,96,6,2,0.004656503830503738,0.06963653716622994,3.7482892079259438,0.06753914934401115,0.06766889829298599,0.16997999149612572,0.0,reject_tail_unstable
large_gap_mid,62.97216128634571,4.189232854352603,0.5,0.5,25.0,96,6,4,0.005610110338059402,0.07659618391469915,3.618234632490314,0.0741792308524376,0.07430531600350425,0.02500509432018067,0.0,healthy
large_gap_mid,62.97216128634571,4.189232854352603,0.5,1.0,10.0,96,6,2,0.017497961970833847,0.13489789117902673,2.8241682935896875,0.13096987934811316,0.1312044256529129,0.17314811759582646,1.9827720266717903e-16,reject_tail_unstable
large_gap_mid,62.97216128634571,4.189232854352603,0.5,1.0,25.0,96,6,4,0.021162148074158543,0.1486731474200063,2.691444131150554,0.14411905836556335,0.14434726103553067,0.025659152877860265,1.639458782631908e-16,healthy
large_gap_mid,35.26061987328244,3.6444211654825986,0.2,0.5,10.0,96,6,2,0.0031071291111700963,0.05594576802594565,4.464945121656941,0.05563946802093569,0.055642833399779795,0.05178833281316374,1.3957606957339609e-16,reject_tail_unstable
large_gap_mid,35.26061987328244,3.6444211654825986,0.2,0.5,25.0,96,6,4,0.003369274557740316,0.058288384739894075,4.402311016051436,0.057942396486351806,0.05794569677579319,0.010257446174647859,0.0,healthy
large_gap_mid,35.26061987328244,3.6444211654825986,0.2,1.0,10.0,96,6,2,0.011597235445104541,0.1080699689828741,3.4464869897114143,0.10750053617337443,0.10750655707572111,0.0531269683843173,0.0,reject_tail_unstable
large_gap_mid,35.26061987328244,3.6444211654825986,0.2,1.0,25.0,96,6,4,0.012603355166337931,0.11272061475227561,3.382153187417073,0.11207297618647248,0.112078882795633,0.010578645479359258,1.3763981519857886e-16,healthy
large_gap_mid,35.26061987328244,3.6444211654825986,0.5,0.5,10.0,96,6,2,0.0031679245172194052,0.057573226431421626,4.44996097438031,0.055639468011095865,0.0557735789564368,0.051420364366607664,0.0,reject_tail_unstable
large_gap_mid,35.26061987328244,3.6444211654825986,0.5,0.5,25.0,96,6,4,0.003433115916699575,0.059985843759883244,4.387795969301025,0.057942396476511095,0.0580734886630603,0.010168679931769951,0.0,healthy
large_gap_mid,35.26061987328244,3.6444211654825986,0.5,1.0,10.0,96,6,2,0.011815433130781896,0.11109363072295261,3.432073241907578,0.10750053615859365,0.10773994714305184,0.0527677397906221,2.9363688267296046e-16,reject_tail_unstable
large_gap_mid,35.26061987328244,3.6444211654825986,0.5,1.0,25.0,96,6,4,0.012832856782631085,0.11588218873883305,3.3681988178353,0.11207297617168997,0.11230700112125577,0.010490904634114692,2.7035655510855643e-16,healthy
large_gap_mid,45.66611208104108,3.8849829373802502,0.2,0.5,10.0,96,6,2,0.0026173327342183784,0.05132312435714058,4.38104639909968,0.0510781765988854,0.051080521884041885,0.1466545809428453,0.0,reject_tail_unstable
large_gap_mid,45.66611208104108,3.8849829373802502,0.2,0.5,25.0,96,6,4,0.0030671433580908188,0.055618684445206165,4.26418788115779,0.0552980818888078,0.055300399686812274,0.01917204343039831,1.4139569572129544e-16,healthy
large_gap_mid,45.66611208104108,3.8849829373802502,0.2,1.0,10.0,96,6,2,0.009857063076665729,0.09958913396350327,3.4039523478345584,0.09912940925445804,0.09913366649503727,0.14943737525619394,0.0,reject_tail_unstable
large_gap_mid,45.66611208104108,3.8849829373802502,0.2,1.0,25.0,96,6,4,0.011588873987538223,0.10810263410959675,3.2846869881461593,0.10749434085420931,0.10749855785181758,0.01966719697299103,0.0,healthy
large_gap_mid,45.66611208104108,3.8849829373802502,0.5,0.5,10.0,96,6,2,0.0026618592654339642,0.05262260172647401,4.368616319774482,0.051078176593667514,0.0511711733531151,0.14588384724506395,3.258480826735207e-16,reject_tail_unstable
large_gap_mid,45.66611208104108,3.8849829373802502,0.5,0.5,25.0,96,6,4,0.0031165073472128888,0.0570551619671892,4.252423022347796,0.05529808188358618,0.055388486254440226,0.0190352707688171,4.174681661335198e-16,healthy
large_gap_mid,45.66611208104108,3.8849829373802502,0.5,1.0,10.0,96,6,2,0.010019150640526662,0.10202687056133078,3.3919341911979615,0.09912940924630739,0.09929798165692615,0.14868762294446347,1.7314077192930802e-16,reject_tail_unstable
large_gap_mid,45.66611208104108,3.8849829373802502,0.5,1.0,25.0,96,6,4,0.011769064929115966,0.11080934630943798,3.273318067187549,0.1074943408460517,0.10765835516185905,0.01953211020658567,2.9479376423273945e-16,healthy
large_gap_mid,27.7178668530026,3.424844467489694,0.2,0.5,10.0,96,6,2,0.0010471923045058326,0.03245959782493277,5.5737857246992,0.03231068308280528,0.03231205351324038,0.06911061146979107,0.0,reject_tail_unstable
large_gap_mid,27.7178668530026,3.424844467489694,0.2,0.5,25.0,96,6,4,0.001154319378655802,0.034113296321118,5.494668043573763,0.033925000751594665,0.03392635859618635,0.008589886257265766,3.757026668816914e-16,watch
large_gap_mid,27.7178668530026,3.424844467489694,0.2,1.0,10.0,96,6,2,0.003953107521686267,0.06306047717521758,4.494720814114682,0.06278029107340001,0.06278278822634951,0.0705076094421098,0.0,reject_tail_unstable
large_gap_mid,27.7178668530026,3.424844467489694,0.2,1.0,25.0,96,6,4,0.004366710159766977,0.06634431675902139,4.413889468548953,0.06598643916664389,0.06598891727586047,0.008815358164415765,0.0,healthy
large_gap_mid,27.7178668530026,3.424844467489694,0.5,0.5,10.0,96,6,2,0.0010643051632601584,0.033249288681288014,5.560618517327035,0.03231068307998707,0.03236496024180641,0.0687270652500637,0.0,reject_tail_unstable
large_gap_mid,27.7178668530026,3.424844467489694,0.5,0.5,25.0,96,6,4,0.0011724998523879053,0.034969201409300654,5.481973895658956,0.033925000748775865,0.03397807494257138,0.008527770833863023,0.0,watch
large_gap_mid,27.7178668530026,3.424844467489694,0.5,1.0,10.0,96,6,2,0.004015634568270285,0.0645456448529243,4.481972897232982,0.06278029106895287,0.06287906971685038,0.07013278427886875,0.0,reject_tail_unstable
large_gap_mid,27.7178668530026,3.424844467489694,0.5,1.0,25.0,96,6,4,0.004433246457458595,0.06796008481236163,4.401605504350319,0.06598643916219554,0.06608305979454875,0.00875382863739783,1.9564933876598137e-16,healthy
large_gap_mid,17.578382390253125,3.0242411262599793,0.2,0.5,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
large_gap_mid,17.578382390253125,3.0242411262599793,0.2,0.5,25.0,96,6,3,0.0002056785922649944,0.014387353017875791,7.671004971214856,0.014324325245417366,0.014324699607814384,0.007520891328438312,0.0,watch
large_gap_mid,17.578382390253125,3.0242411262599793,0.2,1.0,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
large_gap_mid,17.578382390253125,3.0242411262599793,0.2,1.0,25.0,96,6,3,0.0007864270229659672,0.028131613904139947,6.45908353283718,0.028010574818758363,0.028011271004449712,0.0076800548184314,1.378643079171535e-16,watch
large_gap_mid,17.578382390253125,3.0242411262599793,0.5,0.5,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
large_gap_mid,17.578382390253125,3.0242411262599793,0.5,0.5,25.0,96,6,3,0.0002082931143082282,0.014677183658925994,7.659590832929622,0.01432432524493008,0.014338920383200409,0.0074769791654976,0.0,watch
large_gap_mid,17.578382390253125,3.0242411262599793,0.5,1.0,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
large_gap_mid,17.578382390253125,3.0242411262599793,0.5,1.0,25.0,96,6,3,0.0007961676592249252,0.02868523069132581,6.447960100553876,0.028010574817949215,0.028037676296343423,0.007636445226864326,4.085328611090469e-16,watch
gap_mid,17.578382390253125,3.0242411262599793,0.2,0.5,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
gap_mid,17.578382390253125,3.0242411262599793,0.2,0.5,25.0,96,6,3,0.0002056785922649944,0.014387353017875791,7.671004971214856,0.014324325245417366,0.014324699607814384,0.007520891328438312,0.0,watch
gap_mid,17.578382390253125,3.0242411262599793,0.2,1.0,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
gap_mid,17.578382390253125,3.0242411262599793,0.2,1.0,25.0,96,6,3,0.0007864270229659672,0.028131613904139947,6.45908353283718,0.028010574818758363,0.028011271004449712,0.0076800548184314,1.378643079171535e-16,watch
gap_mid,17.578382390253125,3.0242411262599793,0.5,0.5,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
gap_mid,17.578382390253125,3.0242411262599793,0.5,0.5,25.0,96,6,3,0.0002082931143082282,0.014677183658925994,7.659590832929622,0.01432432524493008,0.014338920383200409,0.0074769791654976,0.0,watch
gap_mid,17.578382390253125,3.0242411262599793,0.5,1.0,10.0,96,6,0,0.0,0.0,nan,0.0,0.0,1.0,0.0,reject_tail_unstable
gap_mid,17.578382390253125,3.0242411262599793,0.5,1.0,25.0,96,6,3,0.0007961676592249252,0.02868523069132581,6.447960100553876,0.028010574817949215,0.028037676296343423,0.007636445226864326,4.085328611090469e-16,watch
gap_mid,23.01644860945862,3.2587289768152328,0.2,0.5,10.0,96,6,2,0.013100481347234674,0.11516383192391977,3.669660260561687,0.11410378261553156,0.11412340445116627,0.0,0.0,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.2,0.5,25.0,96,6,3,0.013170449173063169,0.11547932102605732,3.6651512624570284,0.11440895697115033,0.11442853465291704,0.004572760946380601,1.317133116101117e-16,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.2,1.0,10.0,96,6,2,0.046603282598598486,0.21712580118745536,2.5954352471193247,0.21525343327567606,0.21528589425819578,0.0,0.0,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.2,1.0,25.0,96,6,3,0.04686610593354424,0.2177540360916206,2.5906747559096743,0.21586117201420513,0.21589355690136677,0.004834530093382931,0.0,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.5,0.5,10.0,96,6,2,0.01353746137315179,0.12084234457244597,3.6418851389159452,0.11410378245471355,0.11491864800630003,0.0,1.2814245065305983e-16,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.5,0.5,25.0,96,6,3,0.01360866189709722,0.1211741367541868,3.637444632812475,0.11440895681033228,0.11522196807839913,0.004501490738991978,0.0,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.5,1.0,10.0,96,6,2,0.04805604275513373,0.2271377822325763,2.569450366889696,0.2152534330823069,0.21658542820173707,0.0,1.4439170406235665e-16,healthy
gap_mid,23.01644860945862,3.2587289768152328,0.5,1.0,25.0,96,6,3,0.048323216851783875,0.22779840811031402,2.5647571785904066,0.21586117182083583,0.21719000487653445,0.004764277704493947,1.435933771791328e-16,healthy
gap_mid,27.7178668530026,3.424844467489694,0.2,0.5,10.0,96,6,2,0.0010471923045058326,0.03245959782493277,5.5737857246992,0.03231068308280528,0.03231205351324038,0.06911061146979107,0.0,reject_tail_unstable
gap_mid,27.7178668530026,3.424844467489694,0.2,0.5,25.0,96,6,4,0.001154319378655802,0.034113296321118,5.494668043573763,0.033925000751594665,0.03392635859618635,0.008589886257265766,3.757026668816914e-16,watch
gap_mid,27.7178668530026,3.424844467489694,0.2,1.0,10.0,96,6,2,0.003953107521686267,0.06306047717521758,4.494720814114682,0.06278029107340001,0.06278278822634951,0.0705076094421098,0.0,reject_tail_unstable
gap_mid,27.7178668530026,3.424844467489694,0.2,1.0,25.0,96,6,4,0.004366710159766977,0.06634431675902139,4.413889468548953,0.06598643916664389,0.06598891727586047,0.008815358164415765,0.0,healthy
gap_mid,27.7178668530026,3.424844467489694,0.5,0.5,10.0,96,6,2,0.0010643051632601584,0.033249288681288014,5.560618517327035,0.03231068307998707,0.03236496024180641,0.0687270652500637,0.0,reject_tail_unstable
gap_mid,27.7178668530026,3.424844467489694,0.5,0.5,25.0,96,6,4,0.0011724998523879053,0.034969201409300654,5.481973895658956,0.033925000748775865,0.03397807494257138,0.008527770833863023,0.0,watch
gap_mid,27.7178668530026,3.424844467489694,0.5,1.0,10.0,96,6,2,0.004015634568270285,0.0645456448529243,4.481972897232982,0.06278029106895287,0.06287906971685038,0.07013278427886875,0.0,reject_tail_unstable
gap_mid,27.7178668530026,3.424844467489694,0.5,1.0,25.0,96,6,4,0.004433246457458595,0.06796008481236163,4.401605504350319,0.06598643916219554,0.06608305979454875,0.00875382863739783,1.9564933876598137e-16,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.2,0.5,10.0,96,6,2,0.43314877157283715,0.6665924058715098,0.6609499353141395,0.6539109511842961,0.6543998903277187,0.0,0.0,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.2,0.5,25.0,96,6,4,0.43462586905219813,0.6677263154610417,0.6582606003697107,0.6550318758553326,0.6555200510777388,0.0006898909769045028,0.0,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.2,1.0,10.0,96,6,2,1.3527845656382251,1.176058905961194,-0.23870229396816697,1.1566027098063334,1.1572536343234177,0.0,0.0,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.2,1.0,25.0,96,6,4,1.3579787023395242,1.1783147643629628,-0.24172965758810147,1.1588328769011504,1.159482673409939,0.0007789891416027341,0.0,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.5,0.5,10.0,96,6,2,0.4641333751478942,0.7359985210893815,0.6063701400960857,0.6539109346128147,0.6806203032741697,0.0,3.588051681064914e-16,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.5,0.5,25.0,96,6,4,0.4656637173011749,0.7371555177316178,0.603769722941442,0.6550318592838511,0.6817000476147868,0.0006664859769309777,1.1920866747570793e-16,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.5,1.0,10.0,96,6,2,1.4360314876504399,1.2816982892964959,-0.2858781325650952,1.1566027006944932,1.1872846963135322,0.0,3.0924754343420295e-16,healthy
gap_mid,31.679968856799352,3.5461622538957713,0.5,1.0,25.0,96,6,4,1.4413884416702054,1.283999822654429,-0.2888195553087467,1.15883286778931,1.1894620929413766,0.000756207918213699,4.621473265063876e-16,healthy
gap_mid,35.26061987328244,3.6444211654825986,0.2,0.5,10.0,96,6,2,0.0031071291111700963,0.05594576802594565,4.464945121656941,0.05563946802093569,0.055642833399779795,0.05178833281316374,1.3957606957339609e-16,reject_tail_unstable
gap_mid,35.26061987328244,3.6444211654825986,0.2,0.5,25.0,96,6,4,0.003369274557740316,0.058288384739894075,4.402311016051436,0.057942396486351806,0.05794569677579319,0.010257446174647859,0.0,healthy
gap_mid,35.26061987328244,3.6444211654825986,0.2,1.0,10.0,96,6,2,0.011597235445104541,0.1080699689828741,3.4464869897114143,0.10750053617337443,0.10750655707572111,0.0531269683843173,0.0,reject_tail_unstable
gap_mid,35.26061987328244,3.6444211654825986,0.2,1.0,25.0,96,6,4,0.012603355166337931,0.11272061475227561,3.382153187417073,0.11207297618647248,0.112078882795633,0.010578645479359258,1.3763981519857886e-16,healthy
gap_mid,35.26061987328244,3.6444211654825986,0.5,0.5,10.0,96,6,2,0.0031679245172194052,0.057573226431421626,4.44996097438031,0.055639468011095865,0.0557735789564368,0.051420364366607664,0.0,reject_tail_unstable
gap_mid,35.26061987328244,3.6444211654825986,0.5,0.5,25.0,96,6,4,0.003433115916699575,0.059985843759883244,4.387795969301025,0.057942396476511095,0.0580734886630603,0.010168679931769951,0.0,healthy
gap_mid,35.26061987328244,3.6444211654825986,0.5,1.0,10.0,96,6,2,0.011815433130781896,0.11109363072295261,3.432073241907578,0.10750053615859365,0.10773994714305184,0.0527677397906221,2.9363688267296046e-16,reject_tail_unstable
gap_mid,35.26061987328244,3.6444211654825986,0.5,1.0,25.0,96,6,4,0.012832856782631085,0.11588218873883305,3.3681988178353,0.11207297617168997,0.11230700112125577,0.010490904634114692,2.7035655510855643e-16,healthy
gap_mid,39.25244858548659,3.743662306809948,0.2,0.5,10.0,96,6,2,0.041697235110191765,0.20556471455425873,2.406943597641098,0.2035155738484975,0.20355667064980734,0.027795486219336175,0.0,healthy
gap_mid,39.25244858548659,3.743662306809948,0.2,0.5,25.0,96,6,4,0.043097746556049005,0.20910396709822218,2.381917628908796,0.20691475502669948,0.20695543103272201,0.0032070361403660833,1.6100363611547845e-16,healthy
gap_mid,39.25244858548659,3.743662306809948,0.2,1.0,10.0,96,6,2,0.1468670901430556,0.38561911906117513,1.4531316122675644,0.3820379835579475,0.38210487243025637,0.029271440349720415,0.0,healthy
gap_mid,39.25244858548659,3.743662306809948,0.2,1.0,25.0,96,6,4,0.15207505791884213,0.3926265278465348,1.4267342841898727,0.38877009815045244,0.38883630224372145,0.0034066228842073534,0.0,healthy
gap_mid,39.25244858548659,3.743662306809948,0.5,0.5,10.0,96,6,2,0.04320778148456323,0.2165599898439443,2.3799859849632985,0.20351557345423993,0.20524286304946734,0.027393642363164532,1.6059361683233552e-16,healthy
gap_mid,39.25244858548659,3.743662306809948,0.5,0.5,25.0,96,6,4,0.044637036871791595,0.22033102246715985,2.355333147888872,0.20691475463243703,0.20862241876773646,0.0031528301378205043,1.5545149029128918e-16,healthy
gap_mid,39.25244858548659,3.743662306809948,0.5,1.0,10.0,96,6,2,0.15180947460114794,0.4047942378744894,1.4280584037383839,0.3820379831066162,0.38480547095538026,0.028883402396857133,1.8283164267942888e-16,healthy
gap_mid,39.25244858548659,3.743662306809948,0.5,1.0,25.0,96,6,4,0.15711767313452982,0.41225697198113476,1.4020227360464232,0.3887700976991122,0.3915055739020654,0.0033532511508419967,1.76654701294256e-16,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.2,0.5,10.0,96,6,2,0.5249655708905652,0.733328560716203,0.48182244944543506,0.7201497609230995,0.7206292701733259,0.0051000585367823375,4.2296984266672785e-16,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.2,0.5,25.0,96,6,4,0.5286113810380915,0.7359044678022232,0.4766478613274982,0.72266036999969,0.7231384345490883,0.0012064646687341737,2.1002631885164698e-16,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.2,1.0,10.0,96,6,2,1.6630394312773948,1.3032750750594562,-0.380305565526906,1.2827387003234858,1.2833926818121704,0.005680678722343876,0.0,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.2,1.0,25.0,96,6,4,1.6759234815574306,1.308387635979366,-0.3860757438745398,1.2877225516900173,1.2883743837291028,0.001351804768659745,0.0,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.5,0.5,10.0,96,6,2,0.5602983958185788,0.8052911750057705,0.43312090235810363,0.7201497463583246,0.7452492304469861,0.004946446859111457,9.907426408058456e-16,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.5,0.5,25.0,96,6,4,0.5640707761731976,0.807976939692586,0.42810378292022194,0.7226603554349141,0.7476839204669856,0.0011681155410072559,1.180940128283755e-15,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.5,1.0,10.0,96,6,2,1.760244562524357,1.41462246490789,-0.4227782088531231,1.2827386914232863,1.3130544899292202,0.005533095794564976,8.830092519906365e-16,healthy
gap_mid,42.12289614653125,3.8093897927746174,0.5,1.0,25.0,96,6,4,1.7735218681887401,1.4199515132628724,-0.42839670932718626,1.2877225427898158,1.3179382204119539,0.001314456918603342,8.763986857757799e-16,healthy
gap_mid,45.66611208104108,3.8849829373802502,0.2,0.5,10.0,96,6,2,0.0026173327342183784,0.05132312435714058,4.38104639909968,0.0510781765988854,0.051080521884041885,0.1466545809428453,0.0,reject_tail_unstable
gap_mid,45.66611208104108,3.8849829373802502,0.2,0.5,25.0,96,6,4,0.0030671433580908188,0.055618684445206165,4.26418788115779,0.0552980818888078,0.055300399686812274,0.01917204343039831,1.4139569572129544e-16,healthy
gap_mid,45.66611208104108,3.8849829373802502,0.2,1.0,10.0,96,6,2,0.009857063076665729,0.09958913396350327,3.4039523478345584,0.09912940925445804,0.09913366649503727,0.14943737525619394,0.0,reject_tail_unstable
gap_mid,45.66611208104108,3.8849829373802502,0.2,1.0,25.0,96,6,4,0.011588873987538223,0.10810263410959675,3.2846869881461593,0.10749434085420931,0.10749855785181758,0.01966719697299103,0.0,healthy
gap_mid,45.66611208104108,3.8849829373802502,0.5,0.5,10.0,96,6,2,0.0026618592654339642,0.05262260172647401,4.368616319774482,0.051078176593667514,0.0511711733531151,0.14588384724506395,3.258480826735207e-16,reject_tail_unstable
gap_mid,45.66611208104108,3.8849829373802502,0.5,0.5,25.0,96,6,4,0.0031165073472128888,0.0570551619671892,4.252423022347796,0.05529808188358618,0.055388486254440226,0.0190352707688171,4.174681661335198e-16,healthy
