zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,kappa_drift_rel,B2_drift_rel,status,param_hash
171.662,random,171.662,0.1,0.5,40.0,401,4,3.307650360750757,True,0.0506240994763185,0.2259855072109649,2.493924579394172,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1323792592389692,False,6.56499802391574e-08,7.506346313751543,0.0001508304036895,reject_tail_unstable,db29db17e117
171.662,uniform,171.662,0.1,0.5,40.0,401,4,3.307650360750757,True,0.0506240994763185,0.2259855072109649,2.493924579394172,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1323792592389692,False,6.56499802391574e-08,7.506346313751543,0.0001508304036895,reject_tail_unstable,db29db17e117
171.662,random,171.662,0.2,0.5,40.0,401,4,3.307650360750757,True,0.0508905874192386,0.2283559955916971,2.489535615013605,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1321264124516788,False,2.6480969679849744e-07,7.490830523466063,0.0001504339032651,reject_tail_unstable,db29db17e117
171.662,uniform,171.662,0.2,0.5,40.0,401,4,3.307650360750757,True,0.0508905874192386,0.2283559955916971,2.489535615013605,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1321264124516788,False,2.6480969679849744e-07,7.490830523466063,0.0001504339032651,reject_tail_unstable,db29db17e117
171.662,random,171.662,0.5,0.5,40.0,401,4,3.307650360750757,True,0.0528185196690023,0.2428941001667164,2.458451587682235,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.130334877119663,False,1.753600249580952e-06,7.380447797230185,0.0001476330290077,reject_tail_unstable,db29db17e117
171.662,uniform,171.662,0.5,0.5,40.0,401,4,3.307650360750757,True,0.0528185196690023,0.2428941001667164,2.458451587682235,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.130334877119663,False,1.753600249580952e-06,7.380447797230185,0.0001476330290077,reject_tail_unstable,db29db17e117
171.662,random,171.662,1.0,0.5,40.0,401,4,3.307650360750757,True,0.0606922980273326,0.2961152847205345,2.3422916640463898,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.123660126217898,False,8.528782059572082e-06,6.9623876364611,0.0001373289798215,reject_tail_unstable,db29db17e117
171.662,uniform,171.662,1.0,0.5,40.0,401,4,3.307650360750757,True,0.0606922980273326,0.2961152847205345,2.3422916640463898,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.123660126217898,False,8.528782059572082e-06,6.9623876364611,0.0001373289798215,reject_tail_unstable,db29db17e117
199.64,random,199.64,0.1,0.5,40.0,401,4,3.458638678192063,True,0.0765616991828186,0.2773134277217231,2.070843720109992,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.044641799297544,False,7.051067572278056e-08,7.121680854057858,9.067943453701968e-05,reject_tail_unstable,db29db17e117
199.64,uniform,199.64,0.1,0.5,40.0,401,4,3.458638678192063,True,0.0765616991828186,0.2773134277217231,2.070843720109992,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.044641799297544,False,7.051067572278056e-08,7.121680854057858,9.067943453701968e-05,reject_tail_unstable,db29db17e117
