zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
171.662,random,171.662,0.05,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05055781763687369,0.2252461510286749,2.495019806249717,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13244234747124795,False,7.279142672892993e-09,7.510215249307979,7.510215249307979,0.9817277531004299,0.9998969558736975,7.510215249307979,0.00015092938153010496,0.0012754462030138273,0.0015962312261281334,0.03628987241910991,artifact_eta,454783ebc5e4
171.662,random,171.662,0.1,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05062409886086087,0.22598550721096497,2.4939245895572024,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13237925982510954,False,2.917777011139039e-08,7.506346349709605,7.506346349709605,0.9817270774331713,0.9995847419508552,7.506346349709605,0.0001508304046089026,0.00127462426114809,0.0015951836006213233,0.0362882850898387,artifact_eta,454783ebc5e4
171.662,random,171.662,0.2,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05089058492362321,0.2283559955916971,2.4895356560078206,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.1321264148248564,False,1.1769321937736737e-07,7.4908306692968365,7.4908306692968365,0.9817243622346976,0.9983326417293475,7.4908306692968365,0.0001504339069827814,0.0012713314770460527,0.0015909868742782886,0.036281836825851614,artifact_eta,454783ebc5e4
171.662,random,171.662,0.5,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05281850251665633,0.24289410016671645,2.458451859150929,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13033489321153055,False,7.793787945590933e-07,7.380448797418055,7.380448797418055,0.9817047901055005,2.4933511319647104,7.380448797418055,0.00014763305399889868,0.0012480659570631503,0.0015613421495228239,0.03623214522848776,artifact_eta,454783ebc5e4
171.662,random,171.662,1.0,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.06069220216918839,0.2961152847205345,2.3422929843632105,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.12366020883566596,False,3.7905906442195807e-06,6.962392968484941,6.962392968484941,0.9816265648692627,6.962392968484941,6.962392968484941,0.00013732910427960557,0.0011623952623087159,0.0014522953312837124,0.03598323916166086,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.05,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05055781763687369,0.2252461510286749,2.495019806249717,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13244234747124795,False,7.279142672892993e-09,7.510215249307979,7.510215249307979,0.9817277531004299,0.9998969558736975,7.510215249307979,0.00015092938153010496,0.0012754462030138273,0.0015962312261281334,0.03628987241910991,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.1,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05062409886086087,0.22598550721096497,2.4939245895572024,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13237925982510954,False,2.917777011139039e-08,7.506346349709605,7.506346349709605,0.9817270774331713,0.9995847419508552,7.506346349709605,0.0001508304046089026,0.00127462426114809,0.0015951836006213233,0.0362882850898387,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.2,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05089058492362321,0.2283559955916971,2.4895356560078206,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.1321264148248564,False,1.1769321937736737e-07,7.4908306692968365,7.4908306692968365,0.9817243622346976,0.9983326417293475,7.4908306692968365,0.0001504339069827814,0.0012713314770460527,0.0015909868742782886,0.036281836825851614,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.5,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.05281850251665633,0.24289410016671645,2.458451859150929,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.13033489321153055,False,7.793787945590933e-07,7.380448797418055,7.380448797418055,0.9817047901055005,2.4933511319647104,7.380448797418055,0.00014763305399889868,0.0012480659570631503,0.0015613421495228239,0.03623214522848776,artifact_eta,454783ebc5e4
171.662,uniform,171.662,1.0,0.5,40.0,601,4,3.3076503607507575,True,hard,True,0.06069220216918839,0.2961152847205345,2.3422929843632105,12,0.22480158812396708,0.12885805148746757,0.22480158812396708,-0.005949926870736315,0.11757816679892967,-0.0027987388386124337,0.1364491600048373,0.12366020883566596,False,3.7905906442195807e-06,6.962392968484941,6.962392968484941,0.9816265648692627,6.962392968484941,6.962392968484941,0.00013732910427960557,0.0011623952623087159,0.0014522953312837124,0.03598323916166086,artifact_eta,454783ebc5e4
