zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
171.662,random,171.662,0.1,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0506240988608608,0.2259855072109649,2.4939245895572024,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1323792598251095,False,2.9177770111390392e-08,7.506346349709605,7.506346349709605,0.9817270774331712,0.9995847419508552,7.506346349709605,0.0001508304046089,0.001274624261148,0.0015951836006213,0.0362882850898387,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.1,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0506240988608608,0.2259855072109649,2.4939245895572024,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1323792598251095,False,2.9177770111390392e-08,7.506346349709605,7.506346349709605,0.9817270774331712,0.9995847419508552,7.506346349709605,0.0001508304046089,0.001274624261148,0.0015951836006213,0.0362882850898387,artifact_eta,454783ebc5e4
171.662,random,171.662,0.2,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0508905849236232,0.2283559955916971,2.489535656007821,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1321264148248564,False,1.1769321937736737e-07,7.490830669296836,7.490830669296836,0.9817243622346976,0.9983326417293475,7.490830669296836,0.0001504339069827,0.001271331477046,0.0015909868742782,0.0362818368258516,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.2,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0508905849236232,0.2283559955916971,2.489535656007821,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1321264148248564,False,1.1769321937736737e-07,7.490830669296836,7.490830669296836,0.9817243622346976,0.9983326417293475,7.490830669296836,0.0001504339069827,0.001271331477046,0.0015909868742782,0.0362818368258516,artifact_eta,454783ebc5e4
171.662,random,171.662,0.5,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0528185025166563,0.2428941001667164,2.458451859150929,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1303348932115305,False,7.793787945590933e-07,7.380448797418055,7.380448797418055,0.9817047901055004,2.4933511319647104,7.380448797418055,0.0001476330539988,0.0012480659570631,0.0015613421495228,0.0362321452284877,artifact_eta,454783ebc5e4
171.662,uniform,171.662,0.5,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0528185025166563,0.2428941001667164,2.458451859150929,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1303348932115305,False,7.793787945590933e-07,7.380448797418055,7.380448797418055,0.9817047901055004,2.4933511319647104,7.380448797418055,0.0001476330539988,0.0012480659570631,0.0015613421495228,0.0362321452284877,artifact_eta,454783ebc5e4
171.662,random,171.662,1.0,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0606922021691883,0.2961152847205345,2.3422929843632105,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1236602088356659,False,3.7905906442195807e-06,6.962392968484941,6.962392968484941,0.9816265648692628,6.962392968484941,6.962392968484941,0.0001373291042796,0.0011623952623087,0.0014522953312837,0.0359832391616608,artifact_eta,454783ebc5e4
171.662,uniform,171.662,1.0,0.5,40.0,601,4,3.307650360750757,True,hard,True,0.0606922021691883,0.2961152847205345,2.3422929843632105,12,0.224801588123967,0.1288580514874675,0.224801588123967,-0.0059499268707363,0.1175781667989296,-0.0027987388386124,0.1364491600048373,0.1236602088356659,False,3.7905906442195807e-06,6.962392968484941,6.962392968484941,0.9816265648692628,6.962392968484941,6.962392968484941,0.0001373291042796,0.0011623952623087,0.0014522953312837,0.0359832391616608,artifact_eta,454783ebc5e4
199.64,random,199.64,0.05,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0764540581672388,0.2766812428890193,2.071977538873327,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0446689725570643,False,7.81687086558836e-09,7.125898125537627,7.125898125537627,0.9799470039501412,0.9998959910067724,7.125898125537627,9.074327567263954e-05,0.0011833684976283,0.0014851186066904,0.0487970552730236,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.05,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0764540581672388,0.2766812428890193,2.071977538873327,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0446689725570643,False,7.81687086558836e-09,7.125898125537627,7.125898125537627,0.9799470039501412,0.9998959910067724,7.125898125537627,9.074327567263954e-05,0.0011833684976283,0.0014851186066904,0.0487970552730236,artifact_eta,454783ebc5e4
