center_type,m0,Q,c_I,Delta,kappa,eps,W_abs,W_factor_equiv,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,tail_edge,status
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,1025,4,20,0.0003919478550603145,0.01980929288541131,19.86538956762311,0.019795229957823367,0.00885269890160809,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,257,8,20,0.0003919478550603145,0.01980929201128676,19.86538956762311,941558.2496517786,313852.7919911092,4.790090034592376e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,513,8,20,0.0003919478550603145,0.019809292709628966,19.86538956762311,941558.2496517786,313852.7919911092,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,1025,8,20,0.0003919478550603145,0.01980929288541131,19.86538956762311,941558.2496517786,313852.7919911092,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,257,12,20,0.0003919478550603145,0.01980929201128676,19.86538956762311,2.1076099141768463e+18,5.845458614018918e+17,4.790090034592376e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,513,12,20,0.0003919478550603145,0.019809292709628966,19.86538956762311,2.1076099141768463e+18,5.845458614018918e+17,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,257,4,8,9.835381665215895e-05,0.009923162309570108,23.366626932557462,0.00991612161294185,0.004434625877438099,0.0008562380542316833,2.7558721394613647e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,513,4,8,9.835381665215895e-05,0.00992316265966018,23.366626932557462,0.00991612161294185,0.004434625877438099,0.0008562380542316833,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,1025,4,8,9.835381665215894e-05,0.009923162747782667,23.366626932557462,0.00991612161294185,0.004434625877438099,0.000856238054231821,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,257,8,8,9.835381665215895e-05,0.009923162309570108,23.366626932557462,312956.62968349317,104318.89877434244,0.0008562380542316833,2.7558721394613647e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,513,8,8,9.835381665215895e-05,0.00992316265966018,23.366626932557462,312956.62968349317,104318.89877434244,0.0008562380542316833,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,1025,8,8,9.835381665215894e-05,0.009923162747782667,23.366626932557462,312956.62968349317,104318.89877434244,0.000856238054231821,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,257,12,8,9.835381665215895e-05,0.009923162309570108,23.366626932557462,2.957841671635518e+18,8.203577165978065e+17,0.0008562380542316833,2.7558721394613647e-16,True,reject_tail_edge
