zone,family,center,cI,Q,zero_count_zone,zero_min,zero_max,E,S,Beff,zeros_used,J_max,J_0,J_1,J_2,J_3,J_4,tail_drift,reg_drift,classification,param_hash
2118.308694211159,random,2115.5461347763253,0.5,7.657068277899795,22,2107.172362432443,2129.406080228328,13511597.680904342,7182.60653604751,-8.065839854464466,22,10880001.639622387,280.5400214977056,18960.643019633073,-144241.72499491816,168031.83484046475,10880001.639622387,1.740085462147089e-08,32.134694456631244,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2112.8003764983932,0.2,7.655769539181692,22,2107.172362432443,2129.406080228328,1189396.7905628474,1597.8391935206228,-6.872628260352077,22,282392.4537280441,1020.1168066476397,2593.4146267748256,5147.999424013981,-10675.462514755558,-282392.4537280441,1.8137986234955647e-07,0.971140099697768,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2112.8003764983932,0.5,7.655769539181692,22,2107.172362432443,2129.406080228328,1276514.2467233404,1797.1733603306175,-6.907355965173281,22,282392.4537280441,1020.1168066476397,2593.4146267748256,5147.999424013981,-10675.462514755558,-282392.4537280441,1.6313743299859334e-07,11.707858662485021,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2112.5070258375013,0.2,7.655630685066035,22,2107.172362432443,2129.406080228328,220.9149474312119,18.697927891180385,-2.6518954248010704,22,105.66522293327756,14.534502508529838,17.722091961488896,27.23597476443119,49.87727166614126,105.66522293327756,1.2430178771349715e-05,1.4289960467564145,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2112.5070258375013,0.5,7.655630685066035,22,2107.172362432443,2129.406080228328,278.7094756159561,28.19862426200899,-2.7660682805854817,22,105.66522293327756,14.534502508529838,17.722091961488896,27.23597476443119,49.87727166614126,105.66522293327756,1.0566297547132797e-05,1.286255716652901,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2122.0679370815624,0.2,7.660146334251244,22,2107.172362432443,2129.406080228328,225.60957537851925,18.943433371719188,-2.661455415238348,22,110.96831280643367,14.680179667561257,18.109007746461728,28.19537283628539,52.02348966514158,110.96831280643367,9.595088887490837e-06,1.396251901385872,healthy_proxy,ab7829ad44a9
2118.308694211159,random,2122.0679370815624,0.5,7.660146334251244,22,2107.172362432443,2129.406080228328,286.18975356586407,28.721077206604633,-2.77827539089412,22,110.96831280643367,14.680179667561257,18.109007746461728,28.19537283628539,52.02348966514158,110.96831280643367,8.067472396659953e-06,1.250690726166517,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2112.308694211159,0.2,7.655536796177322,22,2107.172362432443,2129.406080228328,10.867628878479358,3.8402748371026076,-1.1721304780304114,22,5.078078417983963,3.264575899761054,2.579298656881763,2.7445206242822704,3.4395217320679623,5.078078417983963,7.516227458200432e-05,2.2238204455230055,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2112.308694211159,0.5,7.655536796177322,22,2107.172362432443,2129.406080228328,12.03956329851051,4.984797419253482,-1.2224440079503602,22,5.078078417983963,3.264575899761054,2.579298656881763,2.7445206242822704,3.4395217320679623,5.078078417983963,7.00623892763494e-05,2.1819619716729033,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2113.6420275444925,0.2,7.656167817912011,22,2107.172362432443,2129.406080228328,163558.61490050147,617.9238166831204,-5.897744262966729,22,19022.68578445267,371.5277825841237,-916.1866218624405,2591.7685684853454,-7596.921547202747,19022.68578445267,4.398753594314264e-07,0.7393224413688786,healthy_proxy,ab7829ad44a9
